"length","seed","rf_ptree","rf_ltree","nni_ptree","nni_ltree"
16,57,0.153846153846154,0.461538461538462,2,9
16,58,0,0.307692307692308,0,6
16,59,0,0.230769230769231,0,3
16,60,0.0769230769230769,0.461538461538462,1,8
16,61,0.153846153846154,0.230769230769231,2,5
16,62,0.153846153846154,0.384615384615385,2,6
16,63,0.0769230769230769,0.307692307692308,1,6
16,64,0.153846153846154,0.307692307692308,2,6
16,65,0.230769230769231,0.384615384615385,4,6
16,66,0.461538461538462,0.538461538461538,12,13
16,67,0.0769230769230769,0.384615384615385,1,7
16,68,0.0769230769230769,0.384615384615385,1,6
16,69,0.153846153846154,0.230769230769231,2,3
16,70,0,0.307692307692308,0,6
16,71,0.153846153846154,0.461538461538462,2,9
16,72,0.230769230769231,0.769230769230769,5,22
16,73,0,0.461538461538462,0,9
16,74,0.384615384615385,0.384615384615385,10,10
16,75,0.153846153846154,0.230769230769231,2,3
16,76,0.153846153846154,0.461538461538462,2,10
16,77,0.153846153846154,0.307692307692308,3,6
16,78,0.307692307692308,0.692307692307692,7,15
16,79,0.307692307692308,0.538461538461538,6,12
16,80,0,0.153846153846154,0,2
16,81,0.153846153846154,0.461538461538462,3,9
16,82,0,0.384615384615385,0,6
16,83,0.0769230769230769,0.153846153846154,1,3
16,84,0,0.307692307692308,0,5
16,85,0.538461538461538,0.692307692307692,15,21
16,86,0,0.307692307692308,0,6
16,87,0.153846153846154,0.230769230769231,2,3
16,88,0,0.461538461538462,0,9
16,89,0.0769230769230769,0.384615384615385,1,7
16,90,0,0.307692307692308,0,6
16,91,0.0769230769230769,0.153846153846154,1,3
16,92,0.153846153846154,0.461538461538462,3,9
16,93,0.0769230769230769,0.538461538461538,1,15
16,94,0.0769230769230769,0.384615384615385,1,8
16,95,0,0.461538461538462,0,9
16,96,0,0.153846153846154,0,2
16,97,0.0769230769230769,0.230769230769231,1,3
16,98,0,0.538461538461538,0,11
16,99,0.307692307692308,0.384615384615385,7,8
16,100,0.0769230769230769,0.307692307692308,1,6
